ID,comments,rating,votes
2727632794,出租车上居然可以唱KTV！徐若瑄居然被河蟹了！,4,0
2660121625,近几年观感最佳的台湾电影,4,0
2875748190,不紧不慢的家庭伦理剧，情节上没什么独特的，几个演员真的厉害。,4,0
2777107261,人就是很奇怪，明明知道对自己有害的，还是会一直去做；一直觉得人最大的一个悲剧就是想要去拯救另一个人，而且觉得自己可以拯救。,4,0
2768212936,海街日记的轮廓，森田芳光的情绪，令人难忘的女性群像。,4,0
2753486644,还是挺适合三八节看的电影，台湾版的《海街日记》么？也是四姐妹，关于家庭和解的，水平差了两三个层次吧。演员表里有个演员名叫“洪都拉斯”是什么情况？,3,0
2776074814,电影最大的问题是原谅的理由被描述为女性对男性角色的念念不忘，通篇都在把这种自恋渲染成“男性导演对女性的共情”，姑且不论老一辈的外婆对于外公的原谅和“真爱”的重情重义，就小女儿对于父亲“无实物”的情感，像是用歌颂女性刻意讨好女观众，是为鸡贼，而介乎崩溃与坚强之间的谢盈萱拯救了这番做作的调情。,3,0
2917574855,原谅他人终归是放过自己。对方是否真的负了自己，电影没有交代却也不必交代，认清自己对他人的感受与反应才是向内求解的方式。最终这些也都不再重要，只有内心的感受是鲜活的，或许母亲也会由此改变一些对孩子们的看法。表面很淡雅的叙事，潜藏的情绪却风起云涌，人认清自己或者说愿意尝试去认清自己也真是不容易。,4,0
2997922299,一部关于和解的电影，人生路漫漫，时间不能让自己与自己和解，系铃的那个人才可以。,4,0
3179148235,复杂的人物关系用对话抽丝剥茧地讲清楚了，但是对东方女性的道德剥削还停留在“人都死了”的经典原谅中。缺爱的母亲那种偏执劲跟我妈太像了，大女儿跟妈妈的对话、二女儿和孙女的对话，都跟我和我妈说的一模一样，忍不住，非哭不可。,4,0
2609678128,一般，主要是价值观也太陈旧了吧,3,0
3159005694,台湾人好像摸透了这种家庭电影的拍摄模式。没什么大的戏剧冲突，但是就是在平淡和柴米油盐中让你不知觉看完电影，或笑或哭。,4,1
2743920535,人死了以后，扒生前秘密。,4,0
2728815445,emmm和过去和自己和家人和解的故事。埋了一些当年的事情没有说，但其实说出来也很平淡，相当湾湾味道的片子,2,0
2789224589,父母之爱子，则为之计深远，生就一代代惨祸。。。好在最后老母亲把深藏的怨恨全部骂了出来，总算全体获得解脱（包括观众）。演员很棒。主题上现代与传统的碰撞仿佛受李安家庭三部曲的影响，但是好像也没有什么新的东西了，我们华人看华人家庭真一眼望得到底。,4,1
2798159925,走了的那一个，不管咋样最后都距离产生美并且自带记忆光环了，苦的永远是留下来承担一切的人,3,0
2746029718,地道的在地台湾家庭电影，味道浓郁,5,0
2774346472,居然让我想起了一一，老太婆的演技真的太好了,4,0
2774128217,期望值太好了所以看完有点小失望啊。剧情有点冗长，特别是回忆的时候，主角已经把过去的事口述出来了但画面还有重新回到过去把刚才说的话演出来了，有点重复。另外就是没有一场重头戏，我期待的那场母女四人坐在沙发上像是对峙的戏结果只是以大姐得癌症这样草草收场，我以为会更激烈、有更多情绪。而这整件事情我都觉得怪怪的，说不上来哪里怪，就是可能整个观影体验一般般吧。,3,0
2757327110,"最有趣的那段是《心经》和奏乐的那段。
其实并不像《饮食男女》。",4,0
2729206675,台湾人拍起家庭片来真的是得心应手。演员都太讨喜了（喜欢陈淑芳、谢盈萱和徐若瑄），看的时候一直在想，我要是有徐若瑄这样的妈妈真的是太幸福了哈哈哈哈。中间头七守夜的那一场戏印象很深，几度落泪。,4,0
3201879191,一种永恒的东亚女性困境和家庭困境，但是导演用阿嚒偷走公章而不是丈夫这一情节消解了意料之中的结局，我还挺喜欢的。放荡不羁的大姐、固执己见的二姐和缺乏理解能力的三妹，继承母亲身上的那种倔强和坚韧，也有原生家庭父亲角色的缺位。太典型了，可是拍的很成熟，镜头语言恰当，选角非常好，我真的好喜欢谢盈萱的长相。,4,0
2777196454,为什么能和解有点搞不懂。,4,0
2684803434,很平庸且陈旧，无法理解,2,0
2775801967,感觉是春潮➕花椒之味。春潮在我心中最佳。,3,0
2732010032,"
作为女性题材爱好者，还是挺喜欢的。结尾转得有点厉害了。不过如果能更深刻就更好了，some like 谢盈萱封后之作《谁先爱上他的》。希望台湾电影还能更深入一点，再深一点，尤其是女性题材。不过还是值得推荐的。",4,0
2748170841,太无聊了哈,2,0
2728596431,我知道给你们的爱再浓烈长绵 你们也渴望他缺席的关心 放下容易 承认他一点点的好却是不简单 没有大的情绪释放点啊 去年最高是阳光普照  今年会是孤味吗,5,0
2702757670,家庭群戏，亲情与和解，真是怎么都拍不完的故事。,4,0
2824933869,台湾电影总是给我很强的代入感。我家也是，上一代人有过什么恩怨总是闭口不谈。我爸和我奶奶的兄弟有过些矛盾，和这部戏有点雷同，但从没提过偶尔说到了就说过去的事不要再提，不知道这是不是闽南人的特性。不同的是台湾佛道分得很开，我们这都混在一起了。,5,0
3184748461,虽然是个稍微有点复杂的台南家庭的故事，但是里面那种夫妻、父女、母女、姐妹…等各种关系的复杂情感都在简练的交代中完全呈现出来了……言有尽而意无穷。就像我们跟父母吵架的时候一样，父母憋了一肚子情绪最后只能骂一句“我怎么生了你这么个讨债鬼……”,4,0
3206566658,酷似《海街日记》《饮食男女》《花椒之味》但是叙事的重心过于围绕着一个缺席的男性，而最后揭露出来的隐情却并不具有说服力，导致积累的情绪或酝酿的“孤味”都空空如也，无所依附。,3,0
2807400885,"这竟然是导演的长片处女座，夸张说的话就是当代的《饮食男女》，6个女人一台戏，群戏却异常的稳，各个细节处理的非常细腻，整个剧本虽然不惊艳，但拓展到长片确实改的很扎实
人世间最难讲清的就是家长里短，儿女情长，在漫长的岁月里我们不懂为什么人们往往严人宽己，明明是最亲的人却总是不自觉的用伤害来证明对家人的爱
沉浸在理所应当的幸福和保护太久，反而会轻易地相信同情突如其来的外来情感，试问有多少人做过这些傻事呢
孤味，孤独的味道，有多少人年轻时候懂得那种感觉呢
不管是一个人带大孩子的林妈妈，几个女儿，又或是当今社会中的我们，生活就是这样，不断的品味不断的和解不断的往前
老太太演的太好了，除了年龄有点超的太多稍微和孩子坐一起有点别扭，其他真是挑不出毛病
灵堂上佛家道家同台超度太绝，结尾太好哭了，歌真好听
",4,0
2813508159,不原谅又如何？,3,1
2749601125,好安静的感觉，确实有《饮食男女》的味道，我现在觉得这种片子超赞啊,4,0
2755511095,这味道不仅仅是林女士的，观后回味剧中的主要角色每人都有一种孤……,4,0
2682294402,台湾电影擅长的温情家庭题材，不过没有担当的父亲，自以为是的子女，还有不知哪里冒出来的父亲的情人，那么容易就和解了？,3,0
2843163234,这个导演没有节奏感和美感，演员的表演痕迹过于暴露，这个也不知道是该谁背锅,2,0
2927239979,一开始的情绪全部在渲染被渣男伤害了的几个女人之间的关系，但将这层表皮脱去之后展现的是在经历了各种各样的事情之后，互相搀扶，最终自我和解的坚强的女性们。这是一部温柔的跟亚洲人、中国人、讲闽南话的人对话的电影。,4,0
2778480600,除了佳佳的人设，让我一度想要暴打她以外，其他的还好。,4,0
2733340340,如果最后总归要和解，不如现在就地和解,2,0
2904368394,复杂性，我当然期望看到复杂性。然而《孤味》所呈现的，不过是一种伪复杂性，一种攀附在父权制下被过度书写的陈旧过时的家庭情感模式。父亲是缺席的，是失意的，是在自我和责任间挣扎的，是消失后仍被想念的，是伤害后总能被原谅的；母亲是癫狂的，是偏执的，是不被理解不愿放下的，是只有最后原谅他才能完成自我救赎自我解脱的。我都疲惫了，写故事的人怎么还在做复读机啊。同时女儿和父母之间的关系模式化的，和朝夕相处任劳任怨却精神紧绷的母亲互生怨怼，对一直隐身的父亲给予的偶发爱意长久想念…🚬…只能说女演员们演技不错，最后的歌也挺好听，and that‘s it…,3,1
2734524319,最近的人生已经很悲观了 看的时候在想 人都先是自己 再是别人的丈夫妻子 父母子女 好想这样想着就会觉得剧中人物都没错了 然而 私以为 先是自己还有一个前提 就是不要在可以不伤害的时候伤害别人 片中的小女儿真的太令人心寒了 这种自我的判断 虽然不是第一次见识 但让我更不想生孩子了,4,0
2637730990,恕我不懂對爸爸的親情，洗白半天還是個不養家的渣男罷了，雖然你可以說這部片的重點不是在這裡，女角的表現都很好是事實，劇本只能算普通，台片標準多一星吧,4,2
3220233414,这是既《同学麦娜丝》教堂里儒释道人物画符后，第二部在葬礼出现道、释、儒场景了,4,0
2726462551,"第2901-话说我的剧本也是讲家庭亲情的，觉得跟这有一拼，拍得好很可能会超过。
前半段耐着性子，后半段渐入佳境，最后母亲和父亲唱歌那里有触动，几个女儿想起了《海街日记》。字幕出来以后的歌很好听，听到最后。如果十分制，《阳光普照》9.6分，这个我给9分。",4,1
2755407651,不是很对味，不过宝岛真的是风景美啊。家庭片确实应该是娓娓道来，家长里短就说清了。内地没有这种慢节奏。,4,0
2773158623,文化差异看不懂为什么所有人都包容至极,2,0
2781591733,传统,3,0
2800198296,半夜突然被老去的恐惧折磨到失眠，醒来后选择去看了这样一部电影，近几年的台湾电影真的很好，没有大吵大闹，面对人生的温情与和解总是很有效的打动我,4,1
2754728535,质感很不错，但是慢镜头有点滥用的嫌疑，七分,3,0
2740547879,结局那种意料之中的反转，也可以称作为父亲名声的洗白，有时候男人的“无情”，可能是为了更好的保护家人。,4,0
2778481509,大概因为都算闽南文化圈，所以听到闽南语特别亲切，习俗与语言也很有共鸣感。其实只有三星，但演员细腻的表演值得加一星。影片中，除了小妹外，演员与角色几乎融为一体，尤其是林秀英。一个含辛茹苦把女儿独自养大的了不起的女性，性格中有着坚毅与执着。她不愿意离婚是因为深爱还是因为传统思想的束缚呢？不负责任的丈夫是个情话高手，一家人也曾有过甜蜜温馨时光，但他还是一走了之，嘴里说着对妻女的愧疚，却不妨碍他寻花问柳。不是很能理解小女儿对知之甚少的父亲和他情人的感情，在我看来那是对她母亲的二次伤害。二姐说自己的相册中只有各种得奖时的照片，因为获奖时父亲就会来。不过，医学院毕业时，却没有见到父亲。大姐和父亲最像，爱自由。有的时候会觉得活得很自由的人都比较自我。,4,0
2734162380,满脑子海街日记 3.5,3,0
2758397654,三星半吧 有点刘梓洁的父后七日和是枝裕和海街日记结合的意思 还是有生硬和凹造型的地方 可是阿嬷演得好啊 飙泪在三个女儿聊天分食渣男老爹留下的软糖的段落 关于送走的那个女儿——之前张钧甯惊鸿一瞥的客串很赞 徐若瑄女儿那句陈升是谁啊 确实蛮好笑的,4,0
2605188941,三星半，全片最具有戏剧冲突的画面是佛教和道教的同场，这也代表着两个女人之间的为人处事风格方法。而结尾处真是画龙点睛，有评论说都是苦情什么的怕是太不了解台湾电影也没看过几部。,4,0
2770186906,一出戏的圆满，要如何演得好看。林秀英最后的放手，花自纷纷余音袅袅，自此再无遗憾。,4,1
2817872405,"一边是慢慢拆开的记忆，一边是记忆的漩涡里挣扎和解，让这部剧情片有了悬疑片的质感，又莫名地抓心。
唯一的问题是脸盲的我一直分不清大女儿和小女儿，两个演员太像了……还好她俩声音不一样。。每回都认半天还总是搞错(＠_＠;) ",4,0
2576723383,一家三代女人的心結與渴望，她們的生活與愛情。妻子七十大壽對上丈夫「特意返鄉」病逝，翻開一頁頁過去卻寫滿了深情。描寫很細膩，穿插的小挖苦恰到好處。感覺可以和「海街日記」一起看，各有千秋。喜歡阿青阿關在海邊擁抱那個鏡頭，而且應該沒人會不愛大姐小妹在床上談心那場甜蜜而憂傷的戲份吧。謝盈萱身材好好，特出的張鈞甯也好美。,4,1
3165944540,故事架构好，但表现力离《阳光普照》或者其他家庭戏差很多,3,1
3081535281,全家唯一的男人死了后，女人们的反应。,3,0
2936322901,三观有点不正，但是风景好看，安安静静的海边小镇；食物好看，炸虾卷，煮龙虾，看起来都很好吃。讲故事的风格也很舒适，温柔地把家庭故事娓娓道来，三代女人有得有失，彼此和解。,3,0
2744241842,娓娓道来，成熟高级！,5,0
2731239310,爸爸一周年。,4,0
2730126120,我就是很爱这种家庭关系片，几个角色都演很好。陈淑芳的孤味真的好听，有些歌词唱到了心里。知道不爱，但就是放不下啊，到死都有执念。,5,0
2730788008,3.7星。故事的本体十分动人，因为从它细枝末节的流露中已经并不生猛并不尖锐地冲撞到了我。但很残忍地说，影像的呈现低于文本的能量。,4,0
2777449456,"送别陈先生的最后一个夜晚，林小姐在那张褶皱发黄的离婚协议上签了字，她放下了过往，放下了不甘，坐着出租车，回到了从前，轻松愉快地和陈先生一起相拥歌唱  她把去送陈先生最后一程的机会给了蔡小姐，她把蔡小姐二十多年来的等待和期许变成了现实，也许这一天到的有点晚，但是这也是林小姐鼓起莫大的勇气做出的决定，因为她也爱着陈先生
蔡小姐爱着陈先生，爱得深沉，不管有没有结婚证，都跟了他二十多年，二十多年都挺过来了，偏偏在送别陈先生的最后一程时止不住眼泪，无名无份过了二十多年，终于在最后一个朝夕成为了陈先生的妻子，二十多年啊，让人怎么不委屈，让人怎么不心酸，让人怎么不泪目
细腻的镜头 流畅的剧情 最重要的是导演是从一个很客观的角度讲述这个故事，并没有去批判谁，里面的每一个人物都有自己的性格特点，同时又敢爱敢恨",4,0
2739368154,笑过之后真的会有眼泪的,5,0
2724811608,全片不乏动人的片段而且很多，女演员们也都贡献了精彩的表演，陈淑芳自不必说，谢盈萱也越来越游刃有余，但整体叙事太散乱。蔡阿姨本是时隐时现的旁枝情节，结尾多次大特写扰乱视点，回忆的插入也显得生硬。家的概念靠零散点出的恩恩怨怨来体现，每个人都有对其他事的注意力，唯独对家似乎缺点实质性的牵挂，也可能这就是“孤味”？不必提李安导演的《饮食男女》或是枝裕和的《海街日记》，路数有差，打败它的是张艾嘉的《相爱相亲》。,3,0
2725946290,我的视角是“人总会莫名其妙的钻一个莫名其妙的牛角尖或主动半被动的把自己带入到莫名其妙的drama状态”，这样就或许讲得通了，至于影片原生的“女性”“家庭”“原谅”“救赎”架构反而显得次要了。,4,0
2872527635,犹豫半天是打四星还是五星，最后天平一边加上了一个片名，“little big woman”，起的真好，喜欢这种调调的片子，五星推荐,5,0
2728189226,1结尾真的蛮好哭，有一种释然。2故事的母题有过太多表述，对于我来说过于熟悉。3总体还是很克制，家庭剧果然出大师。,4,0
2601139519,很动人。,5,0
3207827030,多少带了些理想主义的表达，但确实看完有点上头,4,0
2757942676,"想到了俗女养成记的画风 
每个人都是一座孤岛 
我们终将与自己和解
",4,0
2782587273,8分过誉了。蔡小姐过于不真实；陈淑芬，谢盈萱的演出很精湛；三姐妹一起吃“糖”的场景非常不喜欢，那一刻突然就跳脱出剧情了，导演过于刻意；分金饰的设置，非常“黄金之弦；带上墨镜的陈先生，真的很像五条人。,3,0
2756956838,当年有去台南公干的机会，自己推掉了。还是很有味道的地方。,3,0
3160394722,人这种东西很奇怪,4,0
2728050631,很喜欢看这种小家庭琐碎 三两事。 台湾这种电影真的拍的很细腻。但看完还是有点憋屈了。里面阿嬷之所以那么苦那么难过真的就是自己太心软了，对男人。抛家弃子不尽一点父亲义务的人，用别人的财产抵押赌博说是为了家庭，这种话赌鬼的心理能信？不过为自己开脱罢了。还逼的女人过掉自己第四个小孩。挺无语的。做的仁至义尽了小女儿还这样，最后还说是自己盖章，盖章钱是谁败掉的？完全没逻辑，强行洗白.....看的真憋屈。太大爱了吧。是枝裕和的电影也没这样啊……救人而死的孩子他母亲也是心里恨慢慢跟自己和解。这电影跟大师的作品没半毛钱关系.....如果说能反应现实我大致也只能想到一个，就是反映了过去国内女性普遍憋屈 忍让？？,3,1
2763586100,7.0 最後半小時好,4,0
2777578838,又是那种标准的四星。跟《海街日记》差得最远的地方在于，《海街》是关于“她们”的故事，而《孤味》是关于“她们围绕一个男人”的故事，虽然没有往“女权”方向去引的意思。（演员阵容当今湾湾顶配级别）,4,0
2725962458,看完五味杂陈，人死一走了之，身后况味，难以尽言。以我这种爱情卫士斗士非黑即白的性格是不可能原谅的，但是正如所演，坚持显然没有意思，出租车中再唱一遍相识的歌曲，感动我的不必非是那个人，只是那一段的美好时光。很高级，完全没感到煽情，却被感动。,4,0
2847414990,拍的不错，全员演技在线，不过是对渣男强行洗白，小女儿良心让狗吃了！长评里还有个说他不是渣男不是给他洗白的哈哈哈你赶紧死去吧，希望你的女儿也能享受到这种不是渣男的待遇呢！,3,0
3158839957,其实是和自己和解了吧,4,0
2732278839,签下自己名字在搁置半生的离婚协议书上，计程车上的孤味余音绕梁方能如愿放下。再苦的虾饺路边摊还吃到了心心念念的软糕，头七的蟑螂是不是父亲的化身，在佛道两方的做法下也被一脚踩出白浆。往事如云朵思念的情绪拨不开林陈两家的最后一程，摆寿宴和设灵堂都是对一生做出总结的注释，说出是谁偷出的印章如癌症复发般反而轻松，再见了心爱又无缘的人，也再见了台北台南那些故事。,4,0
2759388612,甚至连悬念也变得平淡，平淡却细腻地一层层剥开洋葱，给观众看到每个角色的心。谢盈萱总是给人惊喜，多普通多程式化的角色，也因为她有了动感，变得飘逸鲜活。,4,0
3178976522,饮食男女/海街日记/孤味。,4,0
3164619231,节奏和色调不错，情节单拎出来很有意思，可是整体感觉又有些奇怪，竟不明白导演想传递什么，难道一个女人脾气暴躁，丈夫就可以堂而皇之出轨不理妻女生活吗？感觉好像错误的源头就是女人一样，还特意设定了蔡阿姨这样一个男人标准里的「完美女人」做对照，太明晃晃男性视角下的女性故事了,3,0
2758692654,放过别人，不就不原谅，也要与自己和解～,4,0
2837112333,养了至少两只白眼狼,3,0
2609558204,"以大见小，又以小见大。每个人物都很好，总体大于部分之和。很久没有看到这样的，「家的群像」，并且没有与文化地域背景有任何割裂。真的很了不起。歌也极好。
「青春的味酸甘甜 好听的歌免歌词
雄雄一嘴饮下去 免惊心伤悲

无眠的暗暝苦稀微 越想饮完越走味
无意何必对饮 还是月娘知阮的心

一出戏的不愿 怎样会当演好看
往事亲像云 拨不去思思念念
一首歌的无奈 怎样会当唱乎煞
孤单的味 请你盛乎满

青春的味酸甘甜 海海人生无了时
四界流浪不惊死 免惊心伤悲

一出戏的圆満 怎样会当演好看
往事亲像云 拨不去思思念念
一首歌的无奈 怎样会当唱乎刹
孤单的味 免盛乎满

人生的味酸甘甜
春夏秋冬随风去",4,1
2762771014,最后签字那里，泪目了……,4,0
2782082631,还挺惊喜的 乍一看像海街日记 但是那种华人世界家庭的氛围感 让我觉得海峡两岸真的从底层文化感情上还是一家人啊,5,0
2765323877,确实有饮食男女，海街日记的感觉。但出彩于女主的表演，最后的释然解脱豁达。,4,0
2928028957,其实还挺现实，母亲含辛茹苦把女儿们拉扯大，到头来还不如抛妻弃女偶尔给点甜头的父亲,4,1
2768499695,看到这些女性，人们怎么还会想要生男生。,3,0
2736081033,家里出事后的这些年亲情于我变成一个尴尬而不愿面对的词，作为独子难以想象父亲犯错后母亲独自承受了些什么。大年初一一个人看这个电影，眼泪终于可以不逃避地流下来。,5,0
2729068846,湾湾家庭片总是这么好看,4,0
2748995544,台湾味的文艺片，很浓很浓，也很亲切。一切缓缓叙来，故事情节慢慢推进，又给人留下想要往下看的冲动。和解应该是恒久的主题吧。,4,1
2732815488,为了写电影号，总要把一部电影看两遍。前几天第一次看完时豆瓣已看人数1000+，昨天发文时3000+，今天一看5000+，看来我把文章归到”少数分子“这个栏目是个错误。,4,0
2732670625,还不错，而且演员找的还真挺像一家人。,4,0
2770171588,还可以，虽然拍的比较平庸，阿嬷最后签下自己的名字就是在跟自己和解了。（,3,0
2743010021,这部电影就是对现在正在上映的一系列贺岁片的技术性碾压。,4,0
2759705775,一群女人化身圣母，集体缅怀离世渣男的故事。影片想表达原谅与放下，但未免有点过于理想化。男人抛妻弃女又嫖又赌，长期离家未尽半点责任，老婆竟甘愿替老公付开房的房费，几个女儿也对父亲无丝毫恨意，每每回忆起总是一脸温馨，小女儿甚至对小三都敬爱有加，果然男人长得帅就是占便宜啊可以为所欲为到如此地步！演员表演不错，是一大加分项，打小强是难得的笑点，孙女很可爱。但整部片子节奏太慢枝节太多，冗长啰嗦碎碎念，剪一下或许会更好。似乎台湾日本，都特别擅长拍这种温吞琐碎叨逼叨式家庭伦理片。,3,0
2727636058,像日本电影,4,0
2739253534,讲的是独自把女儿抚养长大的老母亲在“丈夫”死后，与自己、与儿女、与世界和解的故事。里面的人、情感都很真实，并不突兀。唉~到底有些意难平，但剧中人都已经放下，也不失为好事。,4,0
3214671624,被拍过N遍的“各有各烦恼的一家人因为一件重要的事聚在一起几日，陈年旧账被翻出来当成导火索，最后亲情战胜了一切”，无聊，也拍的并不出色。,2,0
2743435155,"一开始会觉得很有台式海街日记的味道，但是比海街日记不论从家庭冲突，家史穿插的阐述方式，还是对“外来者”的接纳，以及最后的释怀，都要走得更深入一点。
",5,1
3175037634,饮食男女,5,0
2738915695,和解来的太缺乏力度和理由，使如此曼妙的影像和极具东方美学的叙事和情绪流于形式，尤其是浪费了老太太值一座金马奖的细腻而丰富的表演。邻国是枝裕和的海街日记比这个高明了很多。不过这样传统叙事和传统美学风格的华语电影已经越来越少了，让我很想在统一之前去宝岛旅行一次。,3,0
2726541248,舒服、自然，灵堂 Battle 我可以回味三百次。,5,0
2632530512,看得非常舒服。短短篇幅描绘了那么多的人，个个鲜活，真厉害啊！,5,0
2759424522,台式温情小清新，像是以是枝裕和的方式拍了部李安。如女儿癌症复发之类的情节都是些过于精巧计算的设置，丈夫找上门来拒绝离婚都是对剧情的强行推动。矛盾刻画得过于生硬，和解又过于轻描淡写。故事大部分都围绕着死去的父亲角色展开，其他女性角色的故事线都固定在这一条主线上，这与片子隐隐流露的女性主义思想背道而驰。背景铺垫、交代不足，父亲的离去带给家庭的伤害仅有三言两语呈现，三女儿竟然能与父亲的情人交好。不论是母亲还是情人，对死去的父亲的感情都没展开，两人的冲突像是在争名分。片子长达两小时，导演处理上似乎尽力要避免戏剧化，但剧本总是在关键时刻落入俗套。内心戏丰富，但也没塑造起一个真正丰满的角色。后半段过分依赖于给父亲的形象洗白以达成煽情，让人难以接受 ★★☆,2,0
2926648624,一边看一边感慨台湾真的拍出了很好的家庭片，阳光普照是，这部也是。在女性主导的家庭里长大，很多地方都有共鸣。,4,0
3160013286,"2.5

主要人物的情绪铺成和变化都是合理的，但人物动机里的爱实在是太满了，满到已经让人生腻的程度了，最后告别戏实在是败笔，会讨厌故事里太过明显的意图。

角色结构会联想起《八月奥色治郡》，但铺成了这么久的大爆发却还是用狗血的绝症来草草了事。大小之争也结束于用一方无限隐忍换取一方最后的宽恕来做为结局，太无语了吧。

唯二的亮点。一是对于旧事回顾里点出爸妈曾经的串联，让之后发生的一切有了更多可供回味的情感空间。二是台湾的生活，怎么说呢，比如台湾的迷信这点，几处用到的，都是来源于最生活里的真实幽默，get得到的就会真的爆笑，影片的镜头几乎全放在生活里，并没有出神的形而上的侧写那种。

但就是有爱的度数太高了。",3,0
2845049416,大姐一个盘腿坐着时无意中收腿都会绷直脚背的镜头 我就知道这电影不简单,4,1
2769363354,制作层面很精良，但完全喜欢不起来，不喜欢和解，为何到暮年一定要和自己一生的心结和解！何况这所谓的和解，是要妥协，接受身边最亲近的家人对自己始终的不理解。看时，先是想【饮食男女】，而后始终猜测着导演的性别，通片女人戏，但她们的困惑始终围绕着男性，且均为传统意义的女性形象，即使大姐。印象最深的几段，其一是开场，母亲清晨去鱼市采购；一场母亲困倦，的士上靠在孩子肩头，却模糊靠在正值壮年的丈夫的西装边；一场大姐在海边礁石上对竹马倾吐自己癌症复发，天际全是薄雾，短发被风吹得凌乱。结尾确实感伤，母亲让位给蔡小姐以未亡人身份参加葬礼，独自坐上的士，在幻想中和丈夫共唱【孤味】，再“远远”地独自回灵堂祭拜。我可以尝试忘却，但我不愿以妥协去和解.......,3,0
2725311649,太多前辈的影子，苛刻点来讲还是匠气扑鼻,3,0
2967532538,五个女人一台戏，说尽人生百味，每个人在戏中都会看到似曾相识的生活和角色，老公、妈妈、女儿，看着电影，也仿佛看着自己的人生……感觉台湾的出租车里直接可以K歌超赞啊！,4,0
2755636187,7分，学《海街日记》，但味道差多了。,3,0
3176664790,"看这部电影的时候，脑海中相继闪过《饮食男女》《相爱相亲》《海街日记》《谁先爱上他的》这些电影。但看完之后，发现《孤味》还是一部十分独立自洽的电影，在俗套的家庭片套路中做了一次成功的突围。
多个女人一台戏，在气质各异的精彩群像下，依然凸显出闪闪发光的个体，彼此成就，相得益彰。
多年不联系的父亲突然去世，原本平静的家庭“吹皱一池春水”，于是回忆不断翻涌，真相也渐渐打开。
在死亡的肃穆仪式中，所有人得以重新审视个人与家庭、过去与现在、爱情与亲情的关系。尤其是母亲在怨恨与宽恕、牵绊与放下的两难困境中，最终选择了后者。于是在《孤味》的歌声中，迎来了情感的释放与心灵的解放。",5,0
3213805057,没啥戏。而且感觉有点过时了。,3,0
2780622666,水平远超大陆同龄导演，小才华闪闪发光。讲了个好故事。,4,0
2620274442,提到了风筝,4,0
2764453842,"1.世间最大的苦难，是对自己的折磨。
2.甜言蜜语是穿肠毒药，姐妹们勿要心软。
3.夫妻情感破裂正常，不给抚养费就太过分了。
4.谢盈萱不是标准的美人，却很有魅力，大姐这个角色很丰满。",4,0
2666979218,拍太棒，台灣電影真的亮；哪有什麼對與錯；很適合學習非暴力溝通的一家人,5,0
2661616903,4。今年华语最好的家庭戏。她们其实都很努力地想撑起这个家，但何尝知道要放弃预先设置的心结也是爱的一种能力。,4,1
2280698314,陳淑芳女士獨自撐起一場大戲：踩死蟑螂、佛教道教的battle是本片很大的亮點；寺廟裡的哭戲情緒豐富，將堅強與脆弱溶於一體；結尾很動人，一世人的放下，捏碎花朵和計程車上的歌唱設計得很好。三個女兒的支線都挺複雜的，聯在一起的群戲稍嫌聒噪，對比覺得張鈞甯特出的那段更平實感人。小女兒一心向著爸爸和蔡阿姨不能理解，丁寧的表演過度「佛系」了。沒看出導演從美國回來的，可能覺得更像留學日本的。從林秀英這個角色看到的是台灣女性的堅強、隱忍，那麼嫁到新加坡和去美國到底是不是改變命運的選擇呢？,4,0
3201517239,陈佳玲在里面乱搞什么…莫名其妙一直抽烟,3,0
2974592194,三观不正倒扣分,2,0
2726776060,最后一段戏实在是完满，把前面的颓势一举挽回,4,0
2789135203,人生就是学会放下啊。。。人生经历只有靠年纪越来越大才会越老越陈，所以变老也是一种礼物吧,4,0
2728182913,同樣是男的死後留下一堆女人的事設定，人物層次感覺比花椒之味豐富的多,4,0
2767352176,放下与自己和解的话题，林小姐真是不容易呀。ps：年轻的陈小姐原来是陈嘉玲的妈妈，与谢盈萱又是母女。,5,1
3197046448,我是非常喜欢台湾省的一些小众电影的，但是，这部电影看完之后，一言难尽，也无从说起，无法评价。,3,1
2848691594,鸡肋,2,0
2771774799,"3.5 结尾加一星。
并不完全是放下后的豁达，而是无可奈何的接受人生的孤味。",4,0
2677640989,台湾人真的很会拍这种情感很细腻的片片,4,1
2755882666,"有点体会不到女人们对这个逝去的丈夫、父亲的感情。青、瑜可能因为年龄比较大，所以对外界也容易释怀，和解，但成长过程中对父母的认知和态度一定会有变化的，但电影里完全没有体现这种变化的过程。

母亲对外遇的态度转变得也是莫名其妙。她对丈夫的深情，究竟是出于真爱，还是传统女性对丈夫的精神依赖和安全感的归宿需求？他们彼此深爱，为什么还会出轨，有外遇，离婚？丈夫究竟是对妻子的厌倦，还是如同大女儿一般，只是随性洒脱开放的生活观念？

最后为什么把丈夫写得那么深情，外遇那么贤惠?正常普通一点不行吗?用岳父的名义贷款赌博，都是为了妻女，这种谎话也就骗骗无知小女生吧，妻子、外遇还都当真的！还感动地痛哭流涕！太扯了。父亲的形象太虚假了。

喜欢大姐，好酷~~洒脱，独立，思想开放，但对生活又失去了热情，有种无力感。",3,0
3161536078,母女四人的爱情，亲情舍近求远。,3,0
3005635016,1、与饮食男女绝无关系。2、渣男长得帅，直到去世都会有用。3、孤独的滋味，孤味。,3,1
2744541379,虽说生死之外无大事，但人生不又正是由那些一点一滴莫名其妙的大小纠葛盘绕起来的吗,4,0
2962252129,看别人家的葬礼,4,0
